epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,33337.3,1.4557,1.13609,1.14169,0.46593,0.38214,0.38718,0.23177,1.38366,1.07084,1.11752,0.005644,0.005644,0.005644
134,33588.5,1.45626,1.14048,1.14413,0.4651,0.38255,0.38747,0.23218,1.38358,1.07034,1.11737,0.005611,0.005611,0.005611
135,33841.4,1.45001,1.13376,1.1414,0.46543,0.38205,0.38758,0.23211,1.38309,1.07007,1.1171,0.005578,0.005578,0.005578
136,34092.7,1.44197,1.12864,1.13893,0.46982,0.38107,0.38807,0.23244,1.38292,1.06981,1.11698,0.005545,0.005545,0.005545
137,34345.5,1.45047,1.13202,1.14274,0.46792,0.38133,0.38882,0.23287,1.38234,1.06906,1.1167,0.005512,0.005512,0.005512
138,34596.5,1.45078,1.13452,1.14613,0.46582,0.38205,0.38945,0.23306,1.38222,1.06868,1.1167,0.005479,0.005479,0.005479
139,34846.8,1.44293,1.12739,1.1408,0.46763,0.38085,0.38924,0.23345,1.38201,1.06873,1.11646,0.005446,0.005446,0.005446
140,35098.3,1.45338,1.12983,1.14015,0.46622,0.38191,0.3895,0.23344,1.38192,1.06817,1.11632,0.005413,0.005413,0.005413
141,35350.4,1.45095,1.12958,1.14279,0.46667,0.38159,0.38979,0.23345,1.38095,1.06763,1.11598,0.00538,0.00538,0.00538
142,35600.8,1.44092,1.12017,1.13958,0.46603,0.38251,0.38955,0.23307,1.3808,1.06735,1.11593,0.005347,0.005347,0.005347
143,35852.5,1.44502,1.12632,1.14046,0.46917,0.38179,0.38971,0.23335,1.38022,1.06696,1.11569,0.005314,0.005314,0.005314
144,36104.6,1.44404,1.12198,1.13742,0.46832,0.38288,0.39007,0.23382,1.37984,1.06619,1.11537,0.005281,0.005281,0.005281
145,36357.8,1.43557,1.11852,1.13741,0.46868,0.3805,0.38984,0.23362,1.37982,1.06604,1.11517,0.005248,0.005248,0.005248
146,36609.8,1.4423,1.12139,1.13695,0.46998,0.38187,0.39023,0.234,1.37937,1.06587,1.11503,0.005215,0.005215,0.005215
147,36861.4,1.43728,1.11746,1.13937,0.47083,0.38156,0.39064,0.23422,1.3793,1.06558,1.11493,0.005182,0.005182,0.005182
148,37113.8,1.43631,1.11577,1.13959,0.47323,0.38118,0.39116,0.2344,1.37904,1.06529,1.11484,0.005149,0.005149,0.005149
149,37365.4,1.44417,1.1212,1.14014,0.47262,0.38122,0.3914,0.2345,1.37872,1.06482,1.11468,0.005116,0.005116,0.005116
150,37617.5,1.4361,1.11425,1.13628,0.46783,0.38539,0.39164,0.23484,1.37827,1.06456,1.11447,0.005083,0.005083,0.005083
151,37867.7,1.44311,1.12274,1.13683,0.46863,0.38416,0.39175,0.23475,1.37809,1.06424,1.11442,0.00505,0.00505,0.00505
152,38119.8,1.44096,1.11981,1.13487,0.46923,0.38436,0.39173,0.23497,1.37786,1.06404,1.11429,0.005017,0.005017,0.005017
153,38371.0,1.44244,1.11835,1.13871,0.46984,0.38438,0.39174,0.23501,1.37772,1.06377,1.11423,0.004984,0.004984,0.004984
154,38622.6,1.44035,1.11415,1.13629,0.47102,0.38509,0.39242,0.23521,1.37746,1.06359,1.11409,0.004951,0.004951,0.004951
155,38874.0,1.42908,1.10614,1.13374,0.47108,0.38511,0.39168,0.23504,1.37751,1.06363,1.11409,0.004918,0.004918,0.004918
156,39127.1,1.43374,1.10571,1.13579,0.47063,0.38496,0.39184,0.23492,1.37705,1.06292,1.11394,0.004885,0.004885,0.004885
